PurchaseOrder,Poln,ItemNumber,DueDate,OrderQty,Status,POOrdCost,ReceiptQty,Supplier,OrderDate,Curr,OpenQty,POOrdAmt
PB240701,2,28-22-0557,2024-07-25,9000.0,c,6.26,9000.0,S10001,2024-07-25,USD,0.0,56340.0
PB240701,3,28-22-0917,2024-07-25,24000.0,c,0.91,24000.0,S10001,2024-07-25,USD,0.0,21840.0
PB240701,4,28-22-1143-01,2024-07-25,20.0,c,375.0,20.0,S10001,2024-07-25,USD,0.0,7500.0
PB240701,5,28-22-1143-02,2024-07-25,30.0,c,180.84,30.0,S10001,2024-07-25,USD,0.0,5425.2
PB240701,6,28-22-1143-03,2024-07-25,110.0,c,180.84,110.0,S10001,2024-07-25,USD,0.0,19892.4
PB240701,7,28-22-1143-04,2024-07-25,110.0,c,180.84,110.0,S10001,2024-07-25,USD,0.0,19892.4
PB240701,8,28-22-1143-05,2024-07-25,240.0,c,180.84,240.0,S10001,2024-07-25,USD,0.0,43401.6
PB240701,9,28-22-1143-06,2024-07-25,210.0,c,180.84,210.0,S10001,2024-07-25,USD,0.0,37976.4
PB240701,10,28-22-1143-07,2024-07-25,230.0,c,180.84,230.0,S10001,2024-07-25,USD,0.0,41593.200000000004
PB240701,11,28-22-1143-08,2024-07-25,110.0,c,180.84,110.0,S10001,2024-07-25,USD,0.0,19892.4
PB240701,12,28-22-1144-02,2024-07-25,50.0,c,128.39,50.0,S10001,2024-07-25,USD,0.0,6419.499999999999
PB240701,13,28-22-1144-03,2024-07-25,360.0,c,128.39,360.0,S10001,2024-07-25,USD,0.0,46220.399999999994
PB240701,14,28-22-1144-06,2024-07-25,160.0,c,128.39,160.0,S10001,2024-07-25,USD,0.0,20542.399999999998
PB240701,15,28-22-1144-07,2024-07-25,190.0,c,128.39,190.0,S10001,2024-07-25,USD,0.0,24394.1
PB240701,16,28-22-1145-05,2024-07-25,30.0,c,63.03,30.0,S10001,2024-07-25,USD,0.0,1890.9
PB240701,17,28-22-1145-07,2024-07-25,20.0,c,63.03,20.0,S10001,2024-07-25,USD,0.0,1260.6
PB240701,18,28-22-1145-08,2024-07-25,30.0,c,63.03,30.0,S10001,2024-07-25,USD,0.0,1890.9
PB240701,19,28-22-0843-02,2024-07-25,39.0,c,110.76,39.0,S10001,2024-07-25,USD,0.0,4319.64
PB240701,20,28-22-0843-03,2024-07-25,100.0,c,102.49,100.0,S10001,2024-07-25,USD,0.0,10249.0
PB240701,21,28-22-0843-04,2024-07-25,48.0,c,107.14,48.0,S10001,2024-07-25,USD,0.0,5142.72
PB240701,22,28-22-0843-05,2024-07-25,270.0,c,107.14,270.0,S10001,2024-07-25,USD,0.0,28927.8
PB240701,23,28-22-0844-01,2024-07-25,210.0,c,122.12,210.0,S10001,2024-07-25,USD,0.0,25645.2
PB240701,24,28-22-0844-02,2024-07-25,230.0,c,102.49,230.0,S10001,2024-07-25,USD,0.0,23572.699999999997
PB240701,25,28-22-0844-03,2024-07-25,150.0,c,107.14,150.0,S10001,2024-07-25,USD,0.0,16071.0
PB240701,26,28-22-0980,2024-07-25,910.0,c,23.13,910.0,S10001,2024-07-25,USD,0.0,21048.3
PB240701,27,28-22-0981,2024-07-25,370.0,c,23.13,370.0,S10001,2024-07-25,USD,0.0,8558.1
PB240701,28,28-22-0982,2024-07-25,190.0,c,34.21,190.0,S10001,2024-07-25,USD,0.0,6499.900000000001
PB240701,29,28-22-0986,2024-07-25,350.0,c,34.21,350.0,S10001,2024-07-25,USD,0.0,11973.5
PB240701,30,28-22-0987,2024-07-25,210.0,c,34.21,210.0,S10001,2024-07-25,USD,0.0,7184.1
PB240701,31,28-22-0988,2024-07-25,230.0,c,34.21,230.0,S10001,2024-07-25,USD,0.0,7868.3
PB240701,32,28-22-0989,2024-07-25,40.0,c,34.21,40.0,S10001,2024-07-25,USD,0.0,1368.4
PB240701,33,28-22-0990-02,2024-07-25,40.0,c,30.19,40.0,S10001,2024-07-25,USD,0.0,1207.6000000000001
PB240701,34,28-22-0990-03,2024-07-25,88.0,c,30.19,88.0,S10001,2024-07-25,USD,0.0,2656.7200000000003
PB240701,35,28-22-0990-04,2024-07-25,100.0,c,30.19,100.0,S10001,2024-07-25,USD,0.0,3019.0
PB240701,36,28-22-0990-05,2024-07-25,310.0,c,30.19,310.0,S10001,2024-07-25,USD,0.0,9358.9
PB240701,37,28-22-0991-01,2024-07-25,80.0,c,30.19,80.0,S10001,2024-07-25,USD,0.0,2415.2000000000003
PB240701,38,28-22-0991-02,2024-07-25,330.0,c,30.18,330.0,S10001,2024-07-25,USD,0.0,9959.4
PB240701,39,28-22-0991-03,2024-07-25,230.0,c,30.19,230.0,S10001,2024-07-25,USD,0.0,6943.700000000001
PB240701,40,28-22-0992-01,2024-07-25,23.0,c,21.68,23.0,S10001,2024-07-25,USD,0.0,498.64
PB240701,41,28-22-0992-03,2024-07-25,174.0,c,21.68,174.0,S10001,2024-07-25,USD,0.0,3772.32
PB240701,42,28-22-0992-04,2024-07-25,230.0,c,21.68,230.0,S10001,2024-07-25,USD,0.0,4986.4
PB240701,43,28-22-0992-05,2024-07-25,540.0,c,21.68,540.0,S10001,2024-07-25,USD,0.0,11707.2
PB240701,44,28-22-0993-01,2024-07-25,460.0,c,21.68,460.0,S10001,2024-07-25,USD,0.0,9972.8
PB240701,45,28-22-0993-02,2024-07-25,490.0,c,21.89,490.0,S10001,2024-07-25,USD,0.0,10726.1
PB240701,46,28-22-0993-03,2024-07-25,320.0,c,21.68,320.0,S10001,2024-07-25,USD,0.0,6937.6
PB240701,47,28-22-0994-02,2024-07-25,310.0,c,19.62,310.0,S10001,2024-07-25,USD,0.0,6082.200000000001
PB240701,48,28-22-0994-03,2024-07-25,3080.0,c,19.62,3080.0,S10001,2024-07-25,USD,0.0,60429.600000000006
PB240701,49,28-22-0995-03,2024-07-25,490.0,c,19.62,490.0,S10001,2024-07-25,USD,0.0,9613.800000000001
PB240701,50,28-22-1056,2024-07-25,390.0,c,27.31,390.0,S10001,2024-07-25,USD,0.0,10650.9
PB240701,51,28-22-0714,2024-07-25,2941.0,c,32.56,2941.0,S10001,2024-07-25,USD,0.0,95758.96
PB240701,52,28-22-0994-04,2024-07-25,8000.0,c,19.62,8000.0,S10001,2024-07-25,USD,0.0,156960.0
PB240701,53,28-22-1117,2024-07-25,400.0,c,30.19,400.0,S10001,2024-07-25,USD,0.0,12076.0
PB240702,1,28-22-0247-01,2024-07-25,110.0,c,42.99,110.0,S10001,2024-07-25,USD,0.0,4728.900000000001
PB240702,2,28-22-0247-02,2024-07-25,170.0,c,42.99,170.0,S10001,2024-07-25,USD,0.0,7308.3
PB240702,3,28-22-0247-03,2024-07-25,540.0,c,42.99,540.0,S10001,2024-07-25,USD,0.0,23214.600000000002
PB240702,4,28-22-0247-04,2024-07-25,1240.0,c,42.99,1240.0,S10001,2024-07-25,USD,0.0,53307.600000000006
PB240702,5,28-22-0248-00,2024-07-25,770.0,c,42.99,770.0,S10001,2024-07-25,USD,0.0,33102.3
PB240702,6,28-22-0248-01,2024-07-25,820.0,c,42.99,820.0,S10001,2024-07-25,USD,0.0,35251.8
PB240702,7,28-22-0248-02,2024-07-25,710.0,c,42.99,710.0,S10001,2024-07-25,USD,0.0,30522.9
PB240702,8,28-22-0248-03,2024-07-25,590.0,c,42.99,590.0,S10001,2024-07-25,USD,0.0,25364.100000000002
PB240702,9,28-22-0249-00,2024-07-25,110.0,c,42.99,110.0,S10001,2024-07-25,USD,0.0,4728.900000000001
PB240702,10,28-22-0249-02,2024-07-25,130.0,c,42.99,130.0,S10001,2024-07-25,USD,0.0,5588.7
PB240702,11,28-22-0251-00,2024-07-25,60.0,c,42.99,60.0,S10001,2024-07-25,USD,0.0,2579.4
PB240702,12,28-22-0251-01,2024-07-25,60.0,c,42.99,60.0,S10001,2024-07-25,USD,0.0,2579.4
PB240702,13,28-22-0251-03,2024-07-25,30.0,c,42.99,30.0,S10001,2024-07-25,USD,0.0,1289.7
PB240702,14,28-22-0252-00,2024-07-25,80.0,c,42.99,80.0,S10001,2024-07-25,USD,0.0,3439.2000000000003
PB240702,15,28-22-0254-00,2024-07-25,30.0,c,45.88,30.0,S10001,2024-07-25,USD,0.0,1376.4
PB240702,16,28-22-0254-01,2024-07-25,30.0,,45.88,29.0,S10001,2024-07-25,USD,1.0,1376.4
PB240702,17,28-22-0254-03,2024-07-25,20.0,c,45.88,20.0,S10001,2024-07-25,USD,0.0,917.6
PB240702,18,28-22-0255-00,2024-07-25,40.0,c,45.88,40.0,S10001,2024-07-25,USD,0.0,1835.2
PB240702,19,28-22-0256-01,2024-07-25,60.0,c,42.99,60.0,S10001,2024-07-25,USD,0.0,2579.4
PB240702,20,28-22-0256-02,2024-07-25,20.0,c,42.99,20.0,S10001,2024-07-25,USD,0.0,859.8000000000001
PB240702,21,28-22-0257-00,2024-07-25,240.0,c,42.99,240.0,S10001,2024-07-25,USD,0.0,10317.6
PB240702,22,28-22-0257-01,2024-07-25,160.0,c,42.99,160.0,S10001,2024-07-25,USD,0.0,6878.400000000001
PB240702,23,28-22-0258-00,2024-07-25,140.0,c,42.99,140.0,S10001,2024-07-25,USD,0.0,6018.6
PB240702,24,28-22-0258-01,2024-07-25,250.0,c,42.99,250.0,S10001,2024-07-25,USD,0.0,10747.5
PB240702,25,28-22-0258-02,2024-07-25,50.0,c,42.99,50.0,S10001,2024-07-25,USD,0.0,2149.5
PB240702,26,28-22-0258-03,2024-07-25,110.0,c,42.99,110.0,S10001,2024-07-25,USD,0.0,4728.900000000001
PB240702,27,28-22-0259-01,2024-07-25,20.0,,46.09,18.0,S10001,2024-07-25,USD,2.0,921.8000000000001
PB240702,28,28-22-0259-02,2024-07-25,20.0,c,46.09,20.0,S10001,2024-07-25,USD,0.0,921.8000000000001
PB240702,29,28-22-0259-03,2024-07-25,80.0,,46.09,72.0,S10001,2024-07-25,USD,8.0,3687.2000000000003
PB240702,30,28-22-0259-08,2024-07-25,50.0,c,46.09,50.0,S10001,2024-07-25,USD,0.0,2304.5
PB240702,31,28-22-0263-02,2024-07-25,20.0,c,42.99,20.0,S10001,2024-07-25,USD,0.0,859.8000000000001
PB240702,32,28-22-0575-02,2024-07-25,30.0,,42.99,27.0,S10001,2024-07-25,USD,3.0,1289.7
PB240702,33,28-22-0575-04,2024-07-25,250.0,c,42.99,250.0,S10001,2024-07-25,USD,0.0,10747.5
PB240702,34,28-22-0575-05,2024-07-25,80.0,c,42.99,80.0,S10001,2024-07-25,USD,0.0,3439.2000000000003
PB240702,35,28-22-0575-06,2024-07-25,340.0,c,42.99,340.0,S10001,2024-07-25,USD,0.0,14616.6
PB240702,36,28-22-0575-07,2024-07-25,320.0,c,42.99,320.0,S10001,2024-07-25,USD,0.0,13756.800000000001
PB240702,37,28-22-0575-08,2024-07-25,300.0,c,42.99,300.0,S10001,2024-07-25,USD,0.0,12897.0
PB240702,38,28-22-0575-09,2024-07-25,400.0,c,42.99,400.0,S10001,2024-07-25,USD,0.0,17196.0
PB240702,39,28-22-0575-12,2024-07-25,80.0,c,42.99,80.0,S10001,2024-07-25,USD,0.0,3439.2000000000003
PB240702,40,28-22-0579-02,2024-07-25,20.0,c,55.37,20.0,S10001,2024-07-25,USD,0.0,1107.3999999999999
PB240702,41,28-22-0579-03,2024-07-25,20.0,c,55.37,20.0,S10001,2024-07-25,USD,0.0,1107.3999999999999
PB240702,42,28-22-0579-04,2024-07-25,120.0,,55.37,114.0,S10001,2024-07-25,USD,6.0,6644.4
PB240702,43,28-22-0579-06,2024-07-25,170.0,c,55.37,170.0,S10001,2024-07-25,USD,0.0,9412.9
PB240702,44,28-22-0579-07,2024-07-25,160.0,c,55.37,160.0,S10001,2024-07-25,USD,0.0,8859.199999999999
PB240702,45,28-22-0579-08,2024-07-25,150.0,c,55.37,150.0,S10001,2024-07-25,USD,0.0,8305.5
PB240702,46,28-22-0579-09,2024-07-25,200.0,c,55.37,200.0,S10001,2024-07-25,USD,0.0,11074.0
PB240702,47,28-22-0579-12,2024-07-25,40.0,c,55.37,40.0,S10001,2024-07-25,USD,0.0,2214.7999999999997
PB240702,48,28-22-0922-03,2024-07-25,20.0,c,176.49,20.0,S10001,2024-07-25,USD,0.0,3529.8
PB240702,49,28-22-0922-04,2024-07-25,20.0,c,176.49,20.0,S10001,2024-07-25,USD,0.0,3529.8
PB240702,50,28-22-0922-05,2024-07-25,80.0,c,176.49,80.0,S10001,2024-07-25,USD,0.0,14119.2
PB240702,51,28-22-0922-10,2024-07-25,50.0,c,198.23,50.0,S10001,2024-07-25,USD,0.0,9911.5
PB240702,52,28-22-0922-18,2024-07-25,10.0,c,222.31,10.0,S10001,2024-07-25,USD,0.0,2223.1
PB240702,53,28-22-0922-20,2024-07-25,30.0,c,222.31,30.0,S10001,2024-07-25,USD,0.0,6669.3
PB240702,54,28-22-0922-21,2024-07-25,30.0,c,255.3,30.0,S10001,2024-07-25,USD,0.0,7659.0
PB240702,55,28-22-0922-22,2024-07-25,130.0,c,255.3,130.0,S10001,2024-07-25,USD,0.0,33189.0
PB240702,56,28-22-0922-23,2024-07-25,130.0,c,255.3,130.0,S10001,2024-07-25,USD,0.0,33189.0
PB240702,57,28-22-0922-24,2024-07-25,80.0,c,255.3,80.0,S10001,2024-07-25,USD,0.0,20424.0
PB240702,58,28-22-0922-25,2024-07-25,50.0,c,255.3,50.0,S10001,2024-07-25,USD,0.0,12765.0
PB240702,59,28-22-0922-26,2024-07-25,60.0,c,283.38,60.0,S10001,2024-07-25,USD,0.0,17002.8
PB240702,60,28-22-0922-27,2024-07-25,10.0,c,283.38,10.0,S10001,2024-07-25,USD,0.0,2833.8
PB240702,61,28-22-0922-28,2024-07-25,10.0,c,283.38,10.0,S10001,2024-07-25,USD,0.0,2833.8
PB240702,62,28-22-0922-36,2024-07-25,20.0,c,316.44,20.0,S10001,2024-07-25,USD,0.0,6328.8
PB240702,63,28-22-0922-37,2024-07-25,40.0,c,316.44,40.0,S10001,2024-07-25,USD,0.0,12657.6
PB240702,64,28-22-0922-38,2024-07-25,50.0,c,316.44,50.0,S10001,2024-07-25,USD,0.0,15822.0
PB240702,65,28-22-0922-39,2024-07-25,70.0,c,316.44,70.0,S10001,2024-07-25,USD,0.0,22150.8
PB240702,66,28-22-0922-40,2024-07-25,70.0,c,316.44,70.0,S10001,2024-07-25,USD,0.0,22150.8
PB240702,67,28-22-0922-41,2024-07-25,10.0,c,350.0,10.0,S10001,2024-07-25,USD,0.0,3500.0
PB240702,68,28-22-0922-43,2024-07-25,20.0,c,350.0,20.0,S10001,2024-07-25,USD,0.0,7000.0
PB240702,69,28-22-0922-51,2024-07-25,10.0,c,376.48,10.0,S10001,2024-07-25,USD,0.0,3764.8
PB240702,70,28-22-0922-52,2024-07-25,10.0,c,376.48,10.0,S10001,2024-07-25,USD,0.0,3764.8
PB240702,71,28-22-0922-55,2024-07-25,10.0,c,376.48,10.0,S10001,2024-07-25,USD,0.0,3764.8
PB240702,72,28-22-1118-07,2024-07-25,60.0,c,43.02,60.0,S10001,2024-07-25,USD,0.0,2581.2000000000003
PB240702,73,28-22-1118-08,2024-07-25,20.0,c,43.02,20.0,S10001,2024-07-25,USD,0.0,860.4000000000001
PB240702,74,28-22-1118-10,2024-07-25,90.0,c,43.02,90.0,S10001,2024-07-25,USD,0.0,3871.8
PB240702,75,28-22-1118-15,2024-07-25,30.0,c,43.02,30.0,S10001,2024-07-25,USD,0.0,1290.6000000000001
PB240702,76,28-22-1118-18,2024-07-25,30.0,c,43.02,30.0,S10001,2024-07-25,USD,0.0,1290.6000000000001
PB240702,77,28-22-1118-20,2024-07-25,20.0,c,43.02,20.0,S10001,2024-07-25,USD,0.0,860.4000000000001
PB240702,78,28-22-1118-24,2024-07-25,40.0,c,43.02,40.0,S10001,2024-07-25,USD,0.0,1720.8000000000002
PB240702,79,28-22-1118-25,2024-07-25,30.0,c,43.02,30.0,S10001,2024-07-25,USD,0.0,1290.6000000000001
PB240702,80,28-22-1118-27,2024-07-25,60.0,c,43.02,60.0,S10001,2024-07-25,USD,0.0,2581.2000000000003
PB240702,81,28-22-1118-28,2024-07-25,20.0,c,43.02,20.0,S10001,2024-07-25,USD,0.0,860.4000000000001
PB240702,82,28-22-1118-29,2024-07-25,10.0,c,43.02,10.0,S10001,2024-07-25,USD,0.0,430.20000000000005
PB240702,83,28-22-1118-30,2024-07-25,40.0,c,43.02,40.0,S10001,2024-07-25,USD,0.0,1720.8000000000002
PB240702,84,28-22-1118-31,2024-07-25,20.0,c,43.02,20.0,S10001,2024-07-25,USD,0.0,860.4000000000001
PB240702,85,28-22-1118-33,2024-07-25,170.0,c,43.02,170.0,S10001,2024-07-25,USD,0.0,7313.400000000001
PB240702,86,28-22-1118-35,2024-07-25,100.0,c,43.02,100.0,S10001,2024-07-25,USD,0.0,4302.0
PB240702,87,28-22-1118-36,2024-07-25,20.0,c,43.02,20.0,S10001,2024-07-25,USD,0.0,860.4000000000001
PB240702,88,28-22-1118-37,2024-07-25,40.0,c,43.02,40.0,S10001,2024-07-25,USD,0.0,1720.8000000000002
PB240702,89,28-22-1118-38,2024-07-25,10.0,c,43.02,10.0,S10001,2024-07-25,USD,0.0,430.20000000000005
PB240702,90,28-22-1118-42,2024-07-25,40.0,,43.02,38.0,S10001,2024-07-25,USD,2.0,1720.8000000000002
PB240703,1,28-22-0988,2024-08-10,80.0,c,34.21,80.0,S10001,2024-08-10,USD,0.0,2736.8
PB240703,2,28-22-0992-04,2024-08-10,20.0,c,21.68,20.0,S10001,2024-08-10,USD,0.0,433.6
PB240703,3,28-22-0992-05,2024-08-10,41.0,c,21.68,41.0,S10001,2024-08-10,USD,0.0,888.88
PB240703,4,28-22-0993-02,2024-08-10,20.0,c,21.89,20.0,S10001,2024-08-10,USD,0.0,437.8
PB240703,5,28-22-1144-07,2024-08-10,70.0,c,128.39,70.0,S10001,2024-08-10,USD,0.0,8987.3
PB240704,1,28-22-0248-00,2024-08-10,97.0,c,42.99,97.0,S10001,2024-08-10,USD,0.0,4170.03
PB240704,2,28-22-0248-03,2024-08-10,30.0,c,42.99,30.0,S10001,2024-08-10,USD,0.0,1289.7
PB240704,3,28-22-0249-00,2024-08-10,64.0,c,42.99,64.0,S10001,2024-08-10,USD,0.0,2751.36
PB240704,4,28-22-0249-02,2024-08-10,30.0,c,42.99,30.0,S10001,2024-08-10,USD,0.0,1289.7
PB240704,5,28-22-0249-03,2024-08-10,30.0,c,42.99,30.0,S10001,2024-08-10,USD,0.0,1289.7
PB240704,6,28-22-0250-04,2024-08-10,35.0,,42.99,34.0,S10001,2024-08-10,USD,1.0,1504.65
PB240704,7,28-22-0251-01,2024-08-10,30.0,c,42.99,30.0,S10001,2024-08-10,USD,0.0,1289.7
PB240704,8,28-22-0251-03,2024-08-10,35.0,c,42.99,35.0,S10001,2024-08-10,USD,0.0,1504.65
PB240704,9,28-22-0252-03,2024-08-10,30.0,c,42.99,30.0,S10001,2024-08-10,USD,0.0,1289.7
PB240704,10,28-22-0254-00,2024-08-10,30.0,c,45.88,30.0,S10001,2024-08-10,USD,0.0,1376.4
PB240704,11,28-22-0254-01,2024-08-10,30.0,,45.88,29.0,S10001,2024-08-10,USD,1.0,1376.4
PB240704,12,28-22-0255-00,2024-08-10,40.0,,45.88,38.0,S10001,2024-08-10,USD,2.0,1835.2
PB240704,13,28-22-0255-02,2024-08-10,10.0,c,45.88,10.0,S10001,2024-08-10,USD,0.0,458.8
PB240704,14,28-22-0255-03,2024-08-10,30.0,,45.88,28.0,S10001,2024-08-10,USD,2.0,1376.4
PB240704,15,28-22-0258-02,2024-08-10,22.0,c,42.99,22.0,S10001,2024-08-10,USD,0.0,945.7800000000001
PB240704,16,28-22-0259-05,2024-08-10,10.0,,46.09,9.0,S10001,2024-08-10,USD,1.0,460.90000000000003
PB240704,17,28-22-0259-07,2024-08-10,20.0,c,46.09,20.0,S10001,2024-08-10,USD,0.0,921.8000000000001
PB240704,18,28-22-0263-01,2024-08-10,40.0,c,42.99,40.0,S10001,2024-08-10,USD,0.0,1719.6000000000001
PB240704,19,28-22-0263-03,2024-08-10,40.0,c,42.99,40.0,S10001,2024-08-10,USD,0.0,1719.6000000000001
PB240704,20,28-22-0575-06,2024-08-10,30.0,c,42.99,30.0,S10001,2024-08-10,USD,0.0,1289.7
PB240704,21,28-22-0575-09,2024-08-10,35.0,c,42.99,35.0,S10001,2024-08-10,USD,0.0,1504.65
PB240704,22,28-22-0579-01,2024-08-10,25.0,c,55.37,25.0,S10001,2024-08-10,USD,0.0,1384.25
PB240704,23,28-22-0579-02,2024-08-10,20.0,c,55.37,20.0,S10001,2024-08-10,USD,0.0,1107.3999999999999
PB240704,24,28-22-0579-06,2024-08-10,30.0,c,55.37,30.0,S10001,2024-08-10,USD,0.0,1661.1
PB240704,25,28-22-0579-08,2024-08-10,25.0,c,55.37,25.0,S10001,2024-08-10,USD,0.0,1384.25
PB240704,26,28-22-0579-09,2024-08-10,44.0,c,55.37,44.0,S10001,2024-08-10,USD,0.0,2436.2799999999997
PB240704,27,28-22-1118-07,2024-08-10,50.0,c,43.02,50.0,S10001,2024-08-10,USD,0.0,2151.0
PB240704,28,28-22-1118-10,2024-08-10,20.0,c,43.02,20.0,S10001,2024-08-10,USD,0.0,860.4000000000001
PB240704,29,28-22-1118-14,2024-08-10,48.0,c,43.02,48.0,S10001,2024-08-10,USD,0.0,2064.96
PB240704,30,28-22-1118-17,2024-08-10,40.0,c,43.02,40.0,S10001,2024-08-10,USD,0.0,1720.8000000000002
PB240704,31,28-22-1118-18,2024-08-10,20.0,c,43.02,20.0,S10001,2024-08-10,USD,0.0,860.4000000000001
PB240704,32,28-22-1118-30,2024-08-10,50.0,c,43.02,50.0,S10001,2024-08-10,USD,0.0,2151.0
PB240704,33,28-22-1118-39,2024-08-10,10.0,c,43.02,10.0,S10001,2024-08-10,USD,0.0,430.20000000000005
PB240801,1,28-22-0315,2024-08-29,37000.0,c,4.2,37000.0,S10001,2024-08-29,USD,0.0,155400.0
PB240801,2,28-22-0557,2024-08-29,10000.0,c,6.26,10000.0,S10001,2024-08-29,USD,0.0,62600.0
PB240801,3,28-22-0917,2024-08-29,27000.0,c,0.91,27000.0,S10001,2024-08-29,USD,0.0,24570.0
PB240801,4,28-22-1143-01,2024-08-29,50.0,c,375.0,50.0,S10001,2024-08-29,USD,0.0,18750.0
PB240801,5,28-22-1143-02,2024-08-29,30.0,c,180.84,30.0,S10001,2024-08-29,USD,0.0,5425.2
PB240801,6,28-22-1143-03,2024-08-29,190.0,c,180.84,190.0,S10001,2024-08-29,USD,0.0,34359.6
PB240801,7,28-22-1143-04,2024-08-29,240.0,c,180.84,240.0,S10001,2024-08-29,USD,0.0,43401.6
PB240801,8,28-22-1143-05,2024-08-29,390.0,c,180.84,390.0,S10001,2024-08-29,USD,0.0,70527.6
PB240801,9,28-22-1143-06,2024-08-29,130.0,c,180.84,130.0,S10001,2024-08-29,USD,0.0,23509.2
PB240801,10,28-22-1144-02,2024-08-29,30.0,c,128.39,30.0,S10001,2024-08-29,USD,0.0,3851.7
PB240801,11,28-22-1144-04,2024-08-29,330.0,c,128.39,330.0,S10001,2024-08-29,USD,0.0,42368.7
PB240801,12,28-22-1144-05,2024-08-29,290.0,,128.39,289.0,S10001,2024-08-29,USD,1.0,37233.1
PB240801,13,28-22-1144-06,2024-08-29,120.0,c,128.39,120.0,S10001,2024-08-29,USD,0.0,15406.8
PB240801,14,28-22-1144-07,2024-08-29,270.0,c,128.39,270.0,S10001,2024-08-29,USD,0.0,34665.299999999996
PB240801,15,28-22-1145-08,2024-08-29,70.0,c,63.03,70.0,S10001,2024-08-29,USD,0.0,4412.1
PB240801,16,28-22-0843-01,2024-08-29,78.0,c,110.76,78.0,S10001,2024-08-29,USD,0.0,8639.28
PB240801,17,28-22-0843-02,2024-08-29,257.0,c,110.76,257.0,S10001,2024-08-29,USD,0.0,28465.32
PB240801,18,28-22-0843-03,2024-08-29,180.0,c,102.49,180.0,S10001,2024-08-29,USD,0.0,18448.2
PB240801,19,28-22-0843-04,2024-08-29,240.0,c,107.14,240.0,S10001,2024-08-29,USD,0.0,25713.6
PB240801,20,28-22-0843-05,2024-08-29,350.0,c,107.14,350.0,S10001,2024-08-29,USD,0.0,37499.0
PB240801,21,28-22-0844-01,2024-08-29,130.0,c,122.12,130.0,S10001,2024-08-29,USD,0.0,15875.6
PB240801,22,28-22-0844-03,2024-08-29,94.0,c,107.14,94.0,S10001,2024-08-29,USD,0.0,10071.16
PB240801,23,28-22-0980,2024-08-29,600.0,c,23.13,600.0,S10001,2024-08-29,USD,0.0,13878.0
PB240801,24,28-22-0981,2024-08-29,510.0,c,23.13,510.0,S10001,2024-08-29,USD,0.0,11796.3
PB240801,25,28-22-0982,2024-08-29,250.0,c,34.21,250.0,S10001,2024-08-29,USD,0.0,8552.5
PB240801,26,28-22-0986,2024-08-29,630.0,c,34.21,630.0,S10001,2024-08-29,USD,0.0,21552.3
PB240801,27,28-22-0987,2024-08-29,130.0,c,34.21,130.0,S10001,2024-08-29,USD,0.0,4447.3
PB240801,28,28-22-0990-02,2024-08-29,45.0,c,30.19,45.0,S10001,2024-08-29,USD,0.0,1358.55
PB240801,29,28-22-0990-03,2024-08-29,221.0,c,30.19,221.0,S10001,2024-08-29,USD,0.0,6671.990000000001
PB240801,30,28-22-0990-04,2024-08-29,240.0,c,30.19,240.0,S10001,2024-08-29,USD,0.0,7245.6
PB240801,31,28-22-0990-05,2024-08-29,320.0,c,30.19,320.0,S10001,2024-08-29,USD,0.0,9660.800000000001
PB240801,32,28-22-0991-01,2024-08-29,130.0,c,30.19,130.0,S10001,2024-08-29,USD,0.0,3924.7000000000003
PB240801,33,28-22-0991-03,2024-08-29,116.0,c,30.19,116.0,S10001,2024-08-29,USD,0.0,3502.04
PB240801,34,28-22-0992-01,2024-08-29,88.0,c,21.68,88.0,S10001,2024-08-29,USD,0.0,1907.84
PB240801,35,28-22-0992-03,2024-08-29,230.0,c,21.68,230.0,S10001,2024-08-29,USD,0.0,4986.4
PB240801,36,28-22-0992-04,2024-08-29,300.0,c,21.68,300.0,S10001,2024-08-29,USD,0.0,6504.0
PB240801,37,28-22-0992-05,2024-08-29,590.0,c,21.68,590.0,S10001,2024-08-29,USD,0.0,12791.2
PB240801,38,28-22-0993-01,2024-08-29,190.0,c,21.68,190.0,S10001,2024-08-29,USD,0.0,4119.2
PB240801,39,28-22-0993-03,2024-08-29,104.0,,21.68,99.0,S10001,2024-08-29,USD,5.0,2254.72
PB240801,40,28-22-0994-02,2024-08-29,180.0,c,19.62,180.0,S10001,2024-08-29,USD,0.0,3531.6000000000004
PB240801,41,28-22-0995-02,2024-08-29,980.0,c,19.62,980.0,S10001,2024-08-29,USD,0.0,19227.600000000002
PB240801,42,28-22-0995-03,2024-08-29,520.0,c,19.62,520.0,S10001,2024-08-29,USD,0.0,10202.4
PB240801,43,28-22-1056,2024-08-29,560.0,c,27.31,560.0,S10001,2024-08-29,USD,0.0,15293.599999999999
PB240801,44,28-22-0714,2024-08-29,1200.0,c,32.56,1200.0,S10001,2024-08-29,USD,0.0,39072.0
PB240801,45,28-22-0994-04,2024-08-29,14000.0,c,19.62,14000.0,S10001,2024-08-29,USD,0.0,274680.0
PB240801,46,28-22-1117,2024-08-29,1200.0,c,30.19,1200.0,S10001,2024-08-29,USD,0.0,36228.0
PB240802,1,28-22-0247-01,2024-08-29,270.0,c,42.99,270.0,S10001,2024-08-29,USD,0.0,11607.300000000001
PB240802,2,28-22-0247-02,2024-08-29,590.0,c,42.99,590.0,S10001,2024-08-29,USD,0.0,25364.100000000002
